"","gene_name","fc","qval","pval","logfc","abs_fc"
"631","UQCC2",0.164202118370725,0.0250264388882579,0.000199943347917175,-2.60645535544993,2.60645535544993
"632","MRPL52",0.24542327169431,0.0249747667192344,0.000198913643958409,-2.02665603917857,2.02665603917857
"633","RPL34P26",0.301080407333634,0.0249554356768898,0.000198277253826706,-1.73177926647369,1.73177926647369
"634","DNAJA1",2.33971074679464,0.0246373460210478,0.000195273673734842,1.22633018367233,1.22633018367233
"635","ASS1P3",3.25856159195235,0.0245896874838912,0.000194420579963106,1.70423526442322,1.70423526442322
"636","NDUFB9",0.337106898281604,0.0244886330954397,0.000193148181927727,-1.56872194512432,1.56872194512432
"637","RBP7",0.271815124588426,0.024483375263615,0.000192160110518813,-1.87930236077751,1.87930236077751
"638","BOLA3",0.382658741439317,0.024354628372074,0.000190678816344603,-1.38586973798786,1.38586973798786
"639","MPC1",6.07686867781866,0.024354628372074,0.000190394445371833,2.60332811533091,2.60332811533091
"640","IGHGP",16.0142341825722,0.024354628372074,0.000190508627180619,4.00128290346376,4.00128290346376
"641","RHEBP1",0.40224599537514,0.0243540320018758,0.000189261746114444,-1.31385003685023,1.31385003685023
"642","MUTYH",0.398853067468064,0.0243525401000813,0.000188657449819885,-1.32607072156146,1.32607072156146
"643","PCYT2",5.2171445540762,0.0243525401000813,0.000188779380620785,2.38326040740432,2.38326040740432
"644","RPS20P35",0.2230557353972,0.0238716001192125,0.000183666741043642,-2.16452385050725,2.16452385050725
"645","RPS2P33",0.272428992309717,0.0237638543552555,0.000182378359895541,-1.87604784955601,1.87604784955601
"646","ALB",3437.01173469377,0.0236075944540914,0.000180722755201534,11.7469390620504,11.7469390620504
"647","MYL6",0.363894555260866,0.0235994873602188,0.000179988982973778,-1.45840762973942,1.45840762973942
"648","ZFAND2B",0.288466272749433,0.0234412325149639,0.000177768358588959,-1.79352544493016,1.79352544493016
"649","ELAC2",3.71655024175672,0.0234412325149639,0.000178089744212739,1.893964111055,1.893964111055
"650","RPS20P3",0.232296370413473,0.0227646522190196,0.000172069419815513,-2.10596148239967,2.10596148239967
"651","GNE",4.95999318574411,0.0227390774721143,0.000171436529106006,2.31033813857587,2.31033813857587
"652","RAB14",4.83866675537516,0.0226806572602114,0.000170557630617685,2.27460958254538,2.27460958254538
"653","ANKFY1",4.44790547460987,0.0225283669555904,0.000168976906160356,2.15312612871775,2.15312612871775
"654","PIH1D1",0.427326058777112,0.0223343948253956,0.000167090235601464,-1.22659079817678,1.22659079817678
"655","AOX1",3.33603908618675,0.0220293615985661,0.000164382330550494,1.73813619199524,1.73813619199524
"656","TGFBI",3.00413569266911,0.0217706346315784,0.000162030859540252,1.58694997887068,1.58694997887068
"657","NOMO1",3.25658463839257,0.0216978538102074,0.000161069726132723,1.7033597226983,1.7033597226983
"658","ALDH1B1",0.406493751768987,0.0216946440306813,0.000160471440322052,-1.29869491813731,1.29869491813731
"659","MLH1",2.76408031029338,0.0216946440306813,0.000160626508607375,1.46679953380822,1.46679953380822
"660","NDUFA3",0.368196063543489,0.0216641208400694,0.000159562915193923,-1.44145389225344,1.44145389225344
"661","CEBPZ",0.27225916647024,0.0216641208400694,0.000159076993508478,-1.87694747221319,1.87694747221319
"662","COX6C",0.24321472460209,0.0216641208400694,0.000159333088361469,-2.03969752043417,2.03969752043417
"663","PET100",0.228009884584717,0.0216641208400694,0.000157698384835925,-2.13283172605769,2.13283172605769
"664","ITIH4",8.04280892227303,0.0216641208400694,0.000159043058013619,3.00769944549685,3.00769944549685
"665","CYP3A4",19.2712616344027,0.0216641208400694,0.000157933001299737,4.26837911873245,4.26837911873245
"666","IGKV1-6",4.37860841448144,0.0216315661166885,0.000156814113819292,2.13047243317796,2.13047243317796
"667","FERMT2",0.141851400637124,0.0216315661166885,0.000156786011508925,-2.8175476990706,2.8175476990706
